Registration,Number,Deaths,Sex,Age_group,City,NumberMen,NumberWomen
2020-03-18,1,0,W,A05-A14,München,0,1
2020-03-18,31,0,M,A15-A34,München,31,0
2020-03-18,35,0,W,A15-A34,München,0,35
2020-03-18,69,0,M,A35-A59,München,69,0
2020-03-18,1,0,unbekannt,A35-A59,München,0,1
2020-03-18,39,0,W,A35-A59,München,0,39
2020-03-18,11,0,M,A60-A79,München,11,0
2020-03-18,11,0,W,A60-A79,München,0,11
2020-03-18,1,0,M,A80+,München,1,0
2020-03-18,2,0,W,A80+,München,0,2
2020-03-19,1,0,M,A05-A14,München,1,0
2020-03-19,1,0,W,A05-A14,München,0,1
2020-03-19,3,0,M,A15-A34,München,3,0
2020-03-19,5,0,W,A15-A34,München,0,5
2020-03-19,8,0,M,A35-A59,München,8,0
2020-03-19,10,0,W,A35-A59,München,0,10
2020-03-19,1,0,M,A60-A79,München,1,0
2020-03-19,1,0,W,A60-A79,München,0,1
2020-03-19,1,0,W,A80+,München,0,1
2020-03-19,2,0,M,A00-A04,München,2,0
2020-03-19,1,0,W,A00-A04,München,0,1
2020-03-19,3,0,M,A05-A14,München,3,0
2020-03-19,3,0,W,A05-A14,München,0,3
2020-03-19,31,0,M,A15-A34,München,31,0
2020-03-19,26,0,W,A15-A34,München,0,26
2020-03-19,45,0,M,A35-A59,München,45,0
2020-03-19,1,0,unbekannt,A35-A59,München,0,1
2020-03-19,35,0,W,A35-A59,München,0,35
2020-03-19,14,0,M,A60-A79,München,14,0
2020-03-19,9,0,W,A60-A79,München,0,9
2020-03-19,2,0,M,A80+,München,2,0
2020-03-19,1,0,W,A80+,München,0,1
2020-03-19,1,0,W,A00-A04,München,0,1
2020-03-20,2,0,M,A05-A14,München,2,0
2020-03-20,1,0,unbekannt,A05-A14,München,0,1
2020-03-20,4,0,M,A15-A34,München,4,0
2020-03-20,1,0,unbekannt,A15-A34,München,0,1
2020-03-20,5,0,W,A15-A34,München,0,5
2020-03-20,14,0,M,A35-A59,München,14,0
2020-03-20,12,0,W,A35-A59,München,0,12
2020-03-20,4,0,M,A60-A79,München,4,0
2020-03-20,5,0,W,A60-A79,München,0,5
2020-03-20,1,0,W,unbekannt,München,0,1
2020-03-20,3,0,M,A00-A04,München,3,0
2020-03-20,3,0,M,A05-A14,München,3,0
2020-03-20,2,0,W,A05-A14,München,0,2
2020-03-20,49,0,M,A15-A34,München,49,0
2020-03-20,1,0,unbekannt,A15-A34,München,0,1
2020-03-20,31,0,W,A15-A34,München,0,31
2020-03-20,50,0,M,A35-A59,München,50,0
2020-03-20,36,0,W,A35-A59,München,0,36
2020-03-20,8,0,M,A60-A79,München,8,0
2020-03-20,11,0,W,A60-A79,München,0,11
2020-03-20,4,0,M,A80+,München,4,0
2020-03-20,1,0,W,A80+,München,0,1
2020-03-20,1,0,unbekannt,A00-A04,München,0,1
2020-03-21,1,0,W,A05-A14,München,0,1
2020-03-21,4,0,M,A15-A34,München,4,0
2020-03-21,4,0,W,A15-A34,München,0,4
2020-03-21,12,0,M,A35-A59,München,12,0
2020-03-21,7,0,W,A35-A59,München,0,7
2020-03-21,4,0,M,A60-A79,München,4,0
2020-03-21,2,0,W,A60-A79,München,0,2
2020-03-21,1,0,W,A80+,München,0,1
2020-03-21,2,0,W,A00-A04,München,0,2
2020-03-21,6,0,M,A05-A14,München,6,0
2020-03-21,1,0,W,A05-A14,München,0,1
2020-03-21,30,0,M,A15-A34,München,30,0
2020-03-21,1,0,unbekannt,A15-A34,München,0,1
2020-03-21,43,0,W,A15-A34,München,0,43
2020-03-21,39,0,M,A35-A59,München,39,0
2020-03-21,32,0,W,A35-A59,München,0,32
2020-03-21,11,0,M,A60-A79,München,11,0
2020-03-21,5,0,W,A60-A79,München,0,5
2020-03-21,3,0,M,A80+,München,3,0
2020-03-21,3,0,W,A80+,München,0,3
2020-03-22,1,0,W,A05-A14,München,0,1
2020-03-22,1,0,M,A15-A34,München,1,0
2020-03-22,2,0,W,A15-A34,München,0,2
2020-03-22,2,0,M,A35-A59,München,2,0
2020-03-22,1,0,W,A35-A59,München,0,1
2020-03-22,1,0,M,A60-A79,München,1,0
2020-03-22,4,0,M,A15-A34,München,4,0
2020-03-22,3,0,W,A15-A34,München,0,3
2020-03-22,7,0,M,A35-A59,München,7,0
2020-03-22,3,0,W,A35-A59,München,0,3
2020-03-22,1,0,W,A60-A79,München,0,1
2020-03-22,1,0,M,A80+,München,1,0
2020-03-01,1,0,M,A35-A59,Münster,1,0
2020-03-04,2,0,W,A15-A34,Münster,0,2
2020-03-05,1,0,W,A00-A04,Münster,0,1
2020-03-08,1,0,M,A35-A59,Münster,1,0
2020-03-10,1,0,M,A35-A59,Münster,1,0
2020-03-11,1,0,W,A15-A34,Münster,0,1
2020-03-11,1,0,M,A35-A59,Münster,1,0
2020-03-12,4,0,M,A15-A34,Münster,4,0
2020-03-12,1,0,M,A35-A59,Münster,1,0
2020-03-12,2,0,W,A35-A59,Münster,0,2
2020-03-13,2,0,M,A15-A34,Münster,2,0
2020-03-13,3,0,W,A15-A34,Münster,0,3
2020-03-13,1,0,M,A35-A59,Münster,1,0
2020-03-13,1,0,M,A60-A79,Münster,1,0
2020-03-13,1,0,W,A60-A79,Münster,0,1
2020-03-15,1,0,M,A15-A34,Münster,1,0
2020-03-15,1,0,W,A15-A34,Münster,0,1
2020-03-15,4,0,M,A35-A59,Münster,4,0
2020-03-15,9,0,W,A35-A59,Münster,0,9
2020-03-15,1,0,M,A60-A79,Münster,1,0
2020-03-15,2,0,W,A60-A79,Münster,0,2
2020-03-16,5,0,M,A15-A34,Münster,5,0
2020-03-16,3,0,W,A15-A34,Münster,0,3
2020-03-16,13,0,M,A35-A59,Münster,13,0
2020-03-16,4,0,W,A35-A59,Münster,0,4
2020-03-16,1,0,M,A60-A79,Münster,1,0
2020-03-16,1,0,W,A60-A79,Münster,0,1
2020-03-17,5,0,M,A15-A34,Münster,5,0
2020-03-17,10,0,W,A15-A34,Münster,0,10
2020-03-17,3,0,M,A35-A59,Münster,3,0
2020-03-17,5,0,W,A35-A59,Münster,0,5
2020-03-17,4,0,M,A60-A79,Münster,4,0
2020-03-17,1,0,M,A80+,Münster,1,0
2020-03-17,1,0,W,A80+,Münster,0,1
2020-03-18,1,0,W,A00-A04,Münster,0,1
2020-03-18,2,0,M,A15-A34,Münster,2,0
2020-03-18,4,0,W,A15-A34,Münster,0,4
2020-03-18,7,0,M,A35-A59,Münster,7,0
2020-03-18,9,0,W,A35-A59,Münster,0,9
2020-03-18,1,0,M,A60-A79,Münster,1,0
2020-03-18,3,0,W,A60-A79,Münster,0,3
2020-03-18,1,0,M,A80+,Münster,1,0
2020-03-19,12,0,M,A15-A34,Münster,12,0
2020-03-19,8,0,W,A15-A34,Münster,0,8
2020-03-19,5,0,M,A35-A59,Münster,5,0
2020-03-19,7,0,W,A35-A59,Münster,0,7
2020-03-19,4,0,M,A60-A79,Münster,4,0
2020-03-19,6,0,W,A60-A79,Münster,0,6
2020-03-19,1,0,W,A80+,Münster,0,1
2020-03-20,7,0,M,A15-A34,Münster,7,0
2020-03-20,9,0,W,A15-A34,Münster,0,9
2020-03-20,11,0,M,A35-A59,Münster,11,0
2020-03-20,9,0,W,A35-A59,Münster,0,9
2020-03-20,2,0,M,A60-A79,Münster,2,0
2020-03-21,1,0,M,A05-A14,Münster,1,0
2020-03-21,5,0,M,A15-A34,Münster,5,0
2020-03-21,1,0,W,A15-A34,Münster,0,1
2020-03-21,8,0,M,A35-A59,Münster,8,0
2020-03-21,1,0,W,A35-A59,Münster,0,1
2020-03-21,5,0,M,A60-A79,Münster,5,0
2020-03-21,3,0,W,A60-A79,Münster,0,3
2020-03-07,1,0,W,A60-A79,Neckar-Odenwald-Kreis,0,1
2020-03-09,1,0,W,A00-A04,Neckar-Odenwald-Kreis,0,1
2020-03-10,1,0,W,A00-A04,Neckar-Odenwald-Kreis,0,1
2020-03-10,1,0,M,A15-A34,Neckar-Odenwald-Kreis,1,0
2020-03-11,1,0,M,A00-A04,Neckar-Odenwald-Kreis,1,0
2020-03-11,1,0,W,A35-A59,Neckar-Odenwald-Kreis,0,1
2020-03-12,1,0,M,A15-A34,Neckar-Odenwald-Kreis,1,0
2020-03-12,1,0,W,A35-A59,Neckar-Odenwald-Kreis,0,1
2020-03-13,1,0,W,A80+,Neckar-Odenwald-Kreis,0,1
2020-03-14,1,0,W,A35-A59,Neckar-Odenwald-Kreis,0,1
2020-03-15,2,0,W,A35-A59,Neckar-Odenwald-Kreis,0,2
2020-03-16,1,0,W,A35-A59,Neckar-Odenwald-Kreis,0,1
2020-03-17,3,0,M,A35-A59,Neckar-Odenwald-Kreis,3,0
2020-03-17,1,0,W,A35-A59,Neckar-Odenwald-Kreis,0,1
2020-03-18,3,0,M,A15-A34,Neckar-Odenwald-Kreis,3,0
2020-03-18,1,0,W,A15-A34,Neckar-Odenwald-Kreis,0,1
2020-03-18,1,0,M,A35-A59,Neckar-Odenwald-Kreis,1,0
2020-03-18,2,0,W,A35-A59,Neckar-Odenwald-Kreis,0,2
2020-03-19,1,0,M,A35-A59,Neckar-Odenwald-Kreis,1,0
2020-03-20,1,0,M,A15-A34,Neckar-Odenwald-Kreis,1,0
2020-03-20,1,0,M,A35-A59,Neckar-Odenwald-Kreis,1,0
2020-03-20,2,0,W,A35-A59,Neckar-Odenwald-Kreis,0,2
2020-03-20,1,0,M,A60-A79,Neckar-Odenwald-Kreis,1,0
2020-03-05,1,0,M,A35-A59,Neu-Ulm,1,0
2020-03-05,1,0,W,A35-A59,Neu-Ulm,0,1
2020-03-11,1,0,M,A35-A59,Neu-Ulm,1,0
2020-03-13,1,0,M,A35-A59,Neu-Ulm,1,0
2020-03-13,1,0,W,A35-A59,Neu-Ulm,0,1
2020-03-13,2,0,M,A60-A79,Neu-Ulm,2,0
2020-03-13,1,1,M,A80+,Neu-Ulm,1,0
2020-03-14,1,0,M,A05-A14,Neu-Ulm,1,0
2020-03-14,1,0,W,A15-A34,Neu-Ulm,0,1
2020-03-16,1,0,W,A60-A79,Neu-Ulm,0,1
2020-03-17,2,0,M,A15-A34,Neu-Ulm,2,0
2020-03-17,1,0,W,A15-A34,Neu-Ulm,0,1
2020-03-17,2,0,W,A35-A59,Neu-Ulm,0,2
2020-03-17,1,0,M,A60-A79,Neu-Ulm,1,0
2020-03-18,2,0,M,A35-A59,Neu-Ulm,2,0
2020-03-19,1,0,M,A15-A34,Neu-Ulm,1,0
2020-03-19,3,0,M,A35-A59,Neu-Ulm,3,0
2020-03-19,4,0,W,A35-A59,Neu-Ulm,0,4
2020-03-19,1,0,W,A60-A79,Neu-Ulm,0,1
2020-03-19,1,0,M,A80+,Neu-Ulm,1,0
2020-03-20,1,0,M,A60-A79,Neu-Ulm,1,0
2020-03-21,2,0,M,A15-A34,Neu-Ulm,2,0
2020-03-21,9,0,W,A15-A34,Neu-Ulm,0,9
2020-03-21,5,0,M,A35-A59,Neu-Ulm,5,0
2020-03-21,4,0,W,A35-A59,Neu-Ulm,0,4
2020-03-21,1,0,W,A60-A79,Neu-Ulm,0,1
2020-03-22,2,0,M,A15-A34,Neu-Ulm,2,0
2020-03-22,2,0,M,A35-A59,Neu-Ulm,2,0
2020-03-22,1,0,W,A35-A59,Neu-Ulm,0,1
2020-03-22,1,0,M,A60-A79,Neu-Ulm,1,0
2020-03-22,2,0,W,A60-A79,Neu-Ulm,0,2
2020-03-22,1,0,W,A80+,Neu-Ulm,0,1
2020-03-14,1,0,W,A35-A59,Neuburg-Schrobenhausen,0,1
2020-03-16,1,0,M,A15-A34,Neuburg-Schrobenhausen,1,0
2020-03-19,1,0,M,A15-A34,Neuburg-Schrobenhausen,1,0
2020-03-19,1,0,W,A15-A34,Neuburg-Schrobenhausen,0,1
2020-03-19,2,0,W,A35-A59,Neuburg-Schrobenhausen,0,2
2020-03-19,1,0,M,A60-A79,Neuburg-Schrobenhausen,1,0
2020-03-19,1,0,W,A60-A79,Neuburg-Schrobenhausen,0,1
2020-03-20,1,0,W,A05-A14,Neuburg-Schrobenhausen,0,1
2020-03-20,3,0,M,A15-A34,Neuburg-Schrobenhausen,3,0
2020-03-20,5,0,M,A35-A59,Neuburg-Schrobenhausen,5,0
2020-03-20,3,0,W,A35-A59,Neuburg-Schrobenhausen,0,3
2020-03-20,1,0,M,A60-A79,Neuburg-Schrobenhausen,1,0
2020-03-20,1,0,M,A80+,Neuburg-Schrobenhausen,1,0
2020-03-21,1,0,M,A15-A34,Neuburg-Schrobenhausen,1,0
2020-03-21,4,0,W,A35-A59,Neuburg-Schrobenhausen,0,4
2020-03-10,1,0,W,A35-A59,Neumarkt i.d.OPf.,0,1
2020-03-10,1,0,W,A60-A79,Neumarkt i.d.OPf.,0,1
2020-03-13,1,0,M,A15-A34,Neumarkt i.d.OPf.,1,0
2020-03-13,1,0,M,A35-A59,Neumarkt i.d.OPf.,1,0
2020-03-13,1,0,W,A35-A59,Neumarkt i.d.OPf.,0,1
2020-03-16,2,0,M,A15-A34,Neumarkt i.d.OPf.,2,0
2020-03-16,1,0,W,A15-A34,Neumarkt i.d.OPf.,0,1
2020-03-16,3,0,M,A35-A59,Neumarkt i.d.OPf.,3,0
2020-03-16,1,0,M,A60-A79,Neumarkt i.d.OPf.,1,0
2020-03-16,1,0,W,A60-A79,Neumarkt i.d.OPf.,0,1
2020-03-17,1,0,M,A15-A34,Neumarkt i.d.OPf.,1,0
2020-03-17,1,0,M,A35-A59,Neumarkt i.d.OPf.,1,0
2020-03-17,1,0,M,A60-A79,Neumarkt i.d.OPf.,1,0
2020-03-17,1,0,W,A60-A79,Neumarkt i.d.OPf.,0,1
2020-03-18,1,0,M,A60-A79,Neumarkt i.d.OPf.,1,0
2020-03-16,1,0,W,A35-A59,Neumünster,0,1
2020-03-18,1,0,M,A15-A34,Neumünster,1,0
2020-03-18,2,0,M,A35-A59,Neumünster,2,0
2020-03-18,1,0,W,A35-A59,Neumünster,0,1
2020-03-20,1,0,W,A15-A34,Neumünster,0,1
2020-03-20,1,0,W,A60-A79,Neumünster,0,1
2020-03-09,1,0,M,A15-A34,Neunkirchen,1,0
2020-03-10,1,0,M,A35-A59,Neunkirchen,1,0
2020-03-16,1,0,W,A15-A34,Neunkirchen,0,1
2020-03-16,2,0,W,A35-A59,Neunkirchen,0,2
2020-03-16,1,0,M,A60-A79,Neunkirchen,1,0
2020-03-17,1,0,M,A15-A34,Neunkirchen,1,0
2020-03-17,3,0,W,A15-A34,Neunkirchen,0,3
2020-03-17,2,0,M,A35-A59,Neunkirchen,2,0
2020-03-17,4,0,W,A35-A59,Neunkirchen,0,4
2020-03-18,2,0,M,A35-A59,Neunkirchen,2,0
2020-03-18,1,0,W,A35-A59,Neunkirchen,0,1
2020-03-19,1,0,M,A15-A34,Neunkirchen,1,0
2020-03-19,1,0,W,A35-A59,Neunkirchen,0,1
2020-03-19,1,0,M,A60-A79,Neunkirchen,1,0
2020-03-20,1,0,W,A15-A34,Neunkirchen,0,1
2020-03-20,1,0,M,A35-A59,Neunkirchen,1,0
2020-03-20,1,0,M,A60-A79,Neunkirchen,1,0
2020-03-09,1,0,M,A15-A34,Neustadt a.d.Aisch-Bad Windsheim,1,0
2020-03-09,1,0,W,A15-A34,Neustadt a.d.Aisch-Bad Windsheim,0,1
2020-03-10,1,0,M,A15-A34,Neustadt a.d.Aisch-Bad Windsheim,1,0
2020-03-10,1,0,M,A35-A59,Neustadt a.d.Aisch-Bad Windsheim,1,0
2020-03-19,2,0,M,A35-A59,Neustadt a.d.Aisch-Bad Windsheim,2,0
2020-03-19,1,0,M,A60-A79,Neustadt a.d.Aisch-Bad Windsheim,1,0
2020-03-20,1,0,M,A15-A34,Neustadt a.d.Aisch-Bad Windsheim,1,0
2020-03-20,1,0,M,A60-A79,Neustadt a.d.Aisch-Bad Windsheim,1,0
2020-03-21,1,0,M,A80+,Neustadt a.d.Aisch-Bad Windsheim,1,0
2020-03-22,1,0,M,A35-A59,Neustadt a.d.Aisch-Bad Windsheim,1,0
2020-03-22,1,0,W,A35-A59,Neustadt a.d.Aisch-Bad Windsheim,0,1
2020-03-22,1,0,W,A60-A79,Neustadt a.d.Aisch-Bad Windsheim,0,1
2020-03-13,1,0,M,A35-A59,Neustadt a.d.Waldnaab,1,0
2020-03-17,1,0,M,A35-A59,Neustadt a.d.Waldnaab,1,0
2020-03-18,3,0,M,A35-A59,Neustadt a.d.Waldnaab,3,0
2020-03-18,2,0,W,A35-A59,Neustadt a.d.Waldnaab,0,2
2020-03-19,2,0,M,A35-A59,Neustadt a.d.Waldnaab,2,0
2020-03-19,1,0,W,A35-A59,Neustadt a.d.Waldnaab,0,1
2020-03-21,2,0,M,A15-A34,Neustadt a.d.Waldnaab,2,0
2020-03-21,3,0,W,A15-A34,Neustadt a.d.Waldnaab,0,3
2020-03-21,4,0,M,A35-A59,Neustadt a.d.Waldnaab,4,0
2020-03-21,3,0,W,A35-A59,Neustadt a.d.Waldnaab,0,3
2020-03-21,2,0,M,A60-A79,Neustadt a.d.Waldnaab,2,0
2020-03-21,2,0,W,A60-A79,Neustadt a.d.Waldnaab,0,2
2020-03-22,1,0,W,A15-A34,Neustadt a.d.Waldnaab,0,1
2020-03-22,2,0,M,A35-A59,Neustadt a.d.Waldnaab,2,0
2020-03-11,1,0,M,A35-A59,Neustadt a.d.Weinstraße,1,0
2020-03-13,1,0,W,A15-A34,Neustadt a.d.Weinstraße,0,1
2020-03-13,1,0,M,A35-A59,Neustadt a.d.Weinstraße,1,0
2020-03-17,2,0,M,A35-A59,Neustadt a.d.Weinstraße,2,0
2020-03-17,1,0,W,A35-A59,Neustadt a.d.Weinstraße,0,1
2020-03-18,1,0,M,A15-A34,Neustadt a.d.Weinstraße,1,0
2020-03-20,1,0,M,A15-A34,Neustadt a.d.Weinstraße,1,0
2020-03-20,1,0,M,A60-A79,Neustadt a.d.Weinstraße,1,0
2020-03-20,1,0,W,A80+,Neustadt a.d.Weinstraße,0,1
2020-03-21,1,0,M,A15-A34,Neustadt a.d.Weinstraße,1,0
2020-03-09,1,0,W,A35-A59,Neuwied,0,1
2020-03-09,1,0,M,A60-A79,Neuwied,1,0
2020-03-10,1,0,W,A60-A79,Neuwied,0,1
2020-03-12,2,0,M,A35-A59,Neuwied,2,0
2020-03-13,1,0,M,A15-A34,Neuwied,1,0
2020-03-13,1,0,W,A15-A34,Neuwied,0,1
2020-03-13,1,0,M,A35-A59,Neuwied,1,0
2020-03-13,2,0,W,A35-A59,Neuwied,0,2
2020-03-13,1,0,M,unbekannt,Neuwied,1,0
2020-03-15,1,0,M,A05-A14,Neuwied,1,0
2020-03-15,2,0,M,A15-A34,Neuwied,2,0
2020-03-15,1,0,W,A15-A34,Neuwied,0,1
2020-03-15,3,0,M,A35-A59,Neuwied,3,0
2020-03-15,1,0,unbekannt,A35-A59,Neuwied,0,1
2020-03-15,2,0,W,A35-A59,Neuwied,0,2
2020-03-16,2,0,M,A15-A34,Neuwied,2,0
2020-03-16,1,0,W,A35-A59,Neuwied,0,1
2020-03-16,1,0,M,A60-A79,Neuwied,1,0
2020-03-16,2,0,W,A60-A79,Neuwied,0,2
2020-03-17,1,0,M,A15-A34,Neuwied,1,0
2020-03-17,3,0,M,A35-A59,Neuwied,3,0
2020-03-17,3,0,W,A35-A59,Neuwied,0,3
2020-03-17,1,0,M,A60-A79,Neuwied,1,0
2020-03-17,1,0,W,A60-A79,Neuwied,0,1
2020-03-18,1,0,M,A15-A34,Neuwied,1,0
2020-03-18,1,0,M,A35-A59,Neuwied,1,0
2020-03-19,1,0,unbekannt,A05-A14,Neuwied,0,1
2020-03-19,1,0,M,A15-A34,Neuwied,1,0
2020-03-19,1,0,unbekannt,A15-A34,Neuwied,0,1
2020-03-19,3,0,M,A35-A59,Neuwied,3,0
2020-03-19,1,0,unbekannt,A35-A59,Neuwied,0,1
2020-03-19,3,0,M,A60-A79,Neuwied,3,0
2020-03-19,1,0,W,A80+,Neuwied,0,1
2020-03-19,1,0,W,unbekannt,Neuwied,0,1
2020-03-20,1,0,M,A15-A34,Neuwied,1,0
2020-03-20,3,0,M,A35-A59,Neuwied,3,0
2020-03-20,1,0,M,A60-A79,Neuwied,1,0
2020-03-20,1,0,W,A60-A79,Neuwied,0,1
2020-03-20,1,0,W,A80+,Neuwied,0,1
2020-03-20,1,0,M,unbekannt,Neuwied,1,0
2020-03-11,2,0,M,A35-A59,Nienburg (Weser),2,0
2020-03-15,1,0,W,A15-A34,Nienburg (Weser),0,1
2020-03-15,1,0,M,A35-A59,Nienburg (Weser),1,0
2020-03-16,1,0,M,A35-A59,Nienburg (Weser),1,0
2020-03-17,1,0,M,A35-A59,Nienburg (Weser),1,0
2020-03-18,2,0,M,A35-A59,Nienburg (Weser),2,0
2020-03-19,1,0,W,A15-A34,Nienburg (Weser),0,1
2020-03-19,1,0,M,A35-A59,Nienburg (Weser),1,0
2020-03-19,1,0,W,A35-A59,Nienburg (Weser),0,1
2020-03-20,1,0,M,A35-A59,Nienburg (Weser),1,0
2020-03-20,1,0,M,A60-A79,Nienburg (Weser),1,0
2020-03-20,1,0,W,A60-A79,Nienburg (Weser),0,1
2020-03-21,1,0,M,A35-A59,Nienburg (Weser),1,0
2020-03-12,1,0,M,A35-A59,Nordfriesland,1,0
2020-03-17,2,0,M,A15-A34,Nordfriesland,2,0
2020-03-17,1,0,W,A15-A34,Nordfriesland,0,1
2020-03-17,3,0,M,A35-A59,Nordfriesland,3,0
2020-03-17,2,0,W,A35-A59,Nordfriesland,0,2
2020-03-18,1,0,M,A15-A34,Nordfriesland,1,0
2020-03-19,1,0,M,A35-A59,Nordfriesland,1,0
2020-03-19,1,0,W,unbekannt,Nordfriesland,0,1
2020-03-20,1,0,M,A00-A04,Nordfriesland,1,0
2020-03-20,1,0,W,A35-A59,Nordfriesland,0,1
2020-03-20,1,0,W,A60-A79,Nordfriesland,0,1
2020-03-21,1,0,M,A35-A59,Nordfriesland,1,0
2020-03-21,1,0,W,A35-A59,Nordfriesland,0,1
2020-03-22,1,0,W,A35-A59,Nordfriesland,0,1
2020-03-13,1,0,M,A15-A34,Nordhausen,1,0
2020-03-13,1,0,M,A60-A79,Nordhausen,1,0
2020-03-20,1,0,M,A35-A59,Nordhausen,1,0
2020-03-12,1,0,M,A35-A59,Nordsachsen,1,0
2020-03-12,1,0,W,A60-A79,Nordsachsen,0,1
2020-03-17,1,0,M,A35-A59,Nordsachsen,1,0
2020-03-18,1,0,W,A15-A34,Nordsachsen,0,1
2020-03-18,2,0,M,A35-A59,Nordsachsen,2,0
2020-03-18,1,0,M,A60-A79,Nordsachsen,1,0
2020-03-19,1,0,M,A35-A59,Nordsachsen,1,0
2020-03-19,1,0,W,A80+,Nordsachsen,0,1
2020-03-20,1,0,M,A15-A34,Nordsachsen,1,0
2020-03-20,1,0,M,A35-A59,Nordsachsen,1,0
2020-03-20,1,0,W,A80+,Nordsachsen,0,1
2020-03-21,1,0,W,A35-A59,Nordsachsen,0,1
2020-03-16,1,0,M,A15-A34,Nordwestmecklenburg,1,0
2020-03-16,1,0,W,A15-A34,Nordwestmecklenburg,0,1
2020-03-16,1,0,M,A35-A59,Nordwestmecklenburg,1,0
2020-03-17,1,0,M,A15-A34,Nordwestmecklenburg,1,0
2020-03-17,4,0,M,A35-A59,Nordwestmecklenburg,4,0
2020-03-18,4,0,M,A15-A34,Nordwestmecklenburg,4,0
2020-03-18,1,0,W,A15-A34,Nordwestmecklenburg,0,1
2020-03-19,1,0,W,A15-A34,Nordwestmecklenburg,0,1
2020-03-19,1,0,M,A35-A59,Nordwestmecklenburg,1,0
2020-03-19,1,0,M,A60-A79,Nordwestmecklenburg,1,0
2020-03-19,1,0,W,A60-A79,Nordwestmecklenburg,0,1
2020-03-11,2,0,M,A15-A34,Northeim,2,0
2020-03-11,1,0,W,A60-A79,Northeim,0,1
2020-03-12,1,0,M,A15-A34,Northeim,1,0
2020-03-17,1,0,M,A60-A79,Northeim,1,0
2020-03-18,1,0,M,A35-A59,Northeim,1,0
2020-03-18,1,0,M,A60-A79,Northeim,1,0
2020-03-19,1,0,unbekannt,A15-A34,Northeim,0,1
2020-03-19,1,0,M,A35-A59,Northeim,1,0
2020-03-19,1,0,W,A35-A59,Northeim,0,1
2020-03-20,2,0,M,A35-A59,Northeim,2,0
2020-03-20,1,0,W,A35-A59,Northeim,0,1
2020-03-02,1,0,W,A15-A34,Nürnberg,0,1
2020-03-02,1,0,M,A35-A59,Nürnberg,1,0
2020-03-04,1,0,M,A35-A59,Nürnberg,1,0
2020-03-04,1,0,W,A35-A59,Nürnberg,0,1
2020-03-05,1,0,W,A35-A59,Nürnberg,0,1
2020-03-09,1,0,M,A05-A14,Nürnberg,1,0
2020-03-09,1,0,W,A05-A14,Nürnberg,0,1
2020-03-09,2,0,W,A15-A34,Nürnberg,0,2
2020-03-09,1,0,M,A35-A59,Nürnberg,1,0
2020-03-09,1,0,M,A60-A79,Nürnberg,1,0
2020-03-10,1,0,M,A35-A59,Nürnberg,1,0
2020-03-10,1,0,W,A60-A79,Nürnberg,0,1
2020-03-10,1,0,W,A80+,Nürnberg,0,1
2020-03-11,1,0,M,A35-A59,Nürnberg,1,0
2020-03-12,3,0,W,A15-A34,Nürnberg,0,3
2020-03-12,1,0,unbekannt,A35-A59,Nürnberg,0,1
2020-03-12,1,0,W,A35-A59,Nürnberg,0,1
2020-03-13,1,0,M,A35-A59,Nürnberg,1,0
2020-03-14,1,0,M,A15-A34,Nürnberg,1,0
2020-03-14,2,0,W,A35-A59,Nürnberg,0,2
2020-03-16,1,0,M,A05-A14,Nürnberg,1,0
2020-03-16,1,0,W,A05-A14,Nürnberg,0,1
2020-03-16,1,0,W,A60-A79,Nürnberg,0,1
2020-03-17,1,0,W,A15-A34,Nürnberg,0,1
2020-03-17,3,0,W,A35-A59,Nürnberg,0,3
2020-03-17,2,0,M,A60-A79,Nürnberg,2,0
2020-03-18,2,0,M,A15-A34,Nürnberg,2,0
2020-03-18,4,0,W,A15-A34,Nürnberg,0,4
2020-03-18,5,0,M,A35-A59,Nürnberg,5,0
2020-03-18,2,0,W,A35-A59,Nürnberg,0,2
2020-03-18,1,0,M,A60-A79,Nürnberg,1,0
2020-03-18,3,0,W,A60-A79,Nürnberg,0,3
2020-03-19,3,0,M,A15-A34,Nürnberg,3,0
2020-03-19,3,0,M,A35-A59,Nürnberg,3,0
2020-03-19,3,0,W,A35-A59,Nürnberg,0,3
2020-03-19,2,0,M,A60-A79,Nürnberg,2,0
2020-03-20,2,0,M,A15-A34,Nürnberg,2,0
2020-03-20,1,0,M,A35-A59,Nürnberg,1,0
2020-03-20,2,0,W,A35-A59,Nürnberg,0,2
2020-03-20,1,0,W,A60-A79,Nürnberg,0,1
2020-03-12,1,0,M,A15-A34,Nürnberger Land,1,0
2020-03-13,1,0,M,A35-A59,Nürnberger Land,1,0
2020-03-15,1,0,W,A15-A34,Nürnberger Land,0,1
2020-03-15,2,0,M,A35-A59,Nürnberger Land,2,0
2020-03-15,1,0,W,A35-A59,Nürnberger Land,0,1
2020-03-16,1,0,W,A15-A34,Nürnberger Land,0,1
2020-03-17,2,0,W,A35-A59,Nürnberger Land,0,2
2020-03-17,2,0,M,A60-A79,Nürnberger Land,2,0
2020-03-18,1,0,W,A00-A04,Nürnberger Land,0,1
2020-03-18,5,0,M,A35-A59,Nürnberger Land,5,0
2020-03-19,1,0,W,A00-A04,Nürnberger Land,0,1
2020-03-19,1,0,M,A15-A34,Nürnberger Land,1,0
2020-03-19,2,0,M,A35-A59,Nürnberger Land,2,0
2020-03-19,1,0,W,A35-A59,Nürnberger Land,0,1
2020-03-19,2,0,M,A60-A79,Nürnberger Land,2,0
